,count,mean,std,min,25%,50%,75%,max
"value_norm__fft_coefficient__attr_""imag""__coeff_9",156.0,-0.3025685547069244,2.8200361310886426,-10.3442795730168,-1.711156811425635,-0.080093065738499,1.3353438921063918,7.4773535446848385
"value_norm__fft_coefficient__attr_""imag""__coeff_10",156.0,-0.03269065952150687,2.4523800289574162,-8.77706234501633,-1.1772898831753171,0.25023618288265237,1.282515285559567,8.014485702899082
"value_norm__fft_coefficient__attr_""imag""__coeff_11",156.0,0.19670394840685068,2.197253230502389,-7.749525946445519,-0.8612186221179975,0.2688935524407007,1.4714249700956354,6.107329785300077
"value_norm__fft_coefficient__attr_""imag""__coeff_12",156.0,0.028708751773765837,1.9927373007489262,-7.389070591493031,-0.7643562069169052,0.05355829623775995,1.1376282156391597,5.332360309480712
"value_norm__fft_coefficient__attr_""imag""__coeff_13",156.0,-0.018736810430031604,1.8095255456853143,-6.4695298901070135,-0.8094418532814499,0.08712962365148515,0.9876700906131474,5.517115288215818
"value_norm__fft_coefficient__attr_""imag""__coeff_14",156.0,0.05528666015064036,1.6440572081983396,-6.463233701157449,-0.6031975083682641,0.14194353033962,0.8881420062885406,4.451954463691945
"value_norm__fft_coefficient__attr_""imag""__coeff_15",156.0,0.01984665414114769,1.54207541472453,-5.774824675029772,-0.6895826017590083,0.1350205852337022,0.8001496232077056,4.396955076672266
"value_norm__fft_coefficient__attr_""imag""__coeff_16",156.0,0.01971067693745784,1.461524097966421,-5.513034922268233,-0.5679912071946995,0.1179991165085471,0.7438221037921474,4.219446541988482
"value_norm__fft_coefficient__attr_""imag""__coeff_17",156.0,0.013323164613154947,1.3755973648755453,-5.232528791856932,-0.5942471411019984,0.08103650708557575,0.75860569374842,3.9321479258005434
"value_norm__fft_coefficient__attr_""imag""__coeff_18",156.0,0.0214748615343796,1.2914752079796954,-4.8448053277687855,-0.5339538677360605,0.0578554911843701,0.6826012511060602,3.64344889332464
"value_norm__fft_coefficient__attr_""imag""__coeff_19",156.0,0.023241441542306025,1.2232326289361422,-4.616862604400472,-0.5169865435519645,0.05228939795151685,0.6890935386961392,3.537869841809368
"value_norm__fft_coefficient__attr_""imag""__coeff_20",156.0,0.014274694066337785,1.1673811479163756,-4.393949138267836,-0.5442512668395013,0.06628639718076275,0.647795026120383,3.327879030652526
"value_norm__fft_coefficient__attr_""imag""__coeff_21",156.0,0.014501473126736287,1.105340763378024,-4.137409477767537,-0.45095605911643233,0.06871118338079475,0.6606147019760258,3.095322100960506
"value_norm__fft_coefficient__attr_""imag""__coeff_22",156.0,0.021486376817246862,1.0530913379831626,-3.999809444962665,-0.39567395845745323,0.07769092219446855,0.5990440828902632,3.047643411000404
"value_norm__fft_coefficient__attr_""imag""__coeff_23",156.0,0.027156082270160545,1.0119995648591902,-3.773518785033104,-0.40928151925797823,0.0663347198848224,0.6247639084590368,2.9902786746275622
"value_norm__fft_coefficient__attr_""imag""__coeff_24",156.0,0.02285104475377255,0.9725330183095084,-3.633382630151457,-0.3740034827274159,0.06735258985561779,0.5905193101312665,2.798000060308838
"value_norm__fft_coefficient__attr_""imag""__coeff_25",156.0,0.01431941520035076,0.9228486937687861,-3.449911731556573,-0.36822792305244384,0.057768346308233354,0.5779259389226443,2.6234334343284944
"value_norm__fft_coefficient__attr_""imag""__coeff_26",156.0,0.012050400717726034,0.8884733161391648,-3.349586608947213,-0.45554293415942293,0.044877589489988046,0.49367814292737106,2.52118149378243
"value_norm__fft_coefficient__attr_""imag""__coeff_27",156.0,0.016230637890972066,0.8585408095045979,-3.2257922332406554,-0.34506033332780145,0.04913157782976185,0.5127742648791992,2.465634596075394
"value_norm__fft_coefficient__attr_""imag""__coeff_28",156.0,0.018153457785416664,0.8305280511110313,-3.130705088154949,-0.3049517291695336,0.04232242839879815,0.4866840636218691,2.3801099662535243
"value_norm__fft_coefficient__attr_""imag""__coeff_29",156.0,0.01155770107683418,0.7976660609739331,-2.965240723584526,-0.3282597656505577,0.04455555123754455,0.4591060898211694,2.297592951405558
"value_norm__fft_coefficient__attr_""imag""__coeff_30",156.0,0.012199970138286914,0.7660421425501939,-2.891437712341249,-0.2958219371422587,0.0541725691427844,0.4117480199308768,2.203613175315284
"value_norm__fft_coefficient__attr_""imag""__coeff_31",156.0,0.011193883655689237,0.7430565976412311,-2.7761861704006328,-0.3151946804696122,0.043050040677748855,0.4130096689399362,2.0898766777503504
"value_norm__fft_coefficient__attr_""imag""__coeff_32",156.0,0.00942915255703915,0.7236774601641967,-2.742231456746054,-0.3701692790320751,0.0375338214622676,0.38811046395771837,2.021984611506187
"value_norm__fft_coefficient__attr_""imag""__coeff_33",156.0,0.009135400380936265,0.6948143838102723,-2.6220023221636035,-0.27245572453330724,0.04721124711807625,0.40040452536399007,2.003498123374003
"value_norm__fft_coefficient__attr_""imag""__coeff_34",156.0,0.011479744749456806,0.6706018311121849,-2.526376601738267,-0.2533461691313222,0.044249529822705455,0.4153454369546721,1.9605484696485076
"value_norm__fft_coefficient__attr_""imag""__coeff_35",156.0,0.009304525259388364,0.6552286772136252,-2.429641290021307,-0.27752631095722813,0.04168018998342725,0.3747601235039838,1.876382628136655
"value_norm__fft_coefficient__attr_""imag""__coeff_36",156.0,0.010176245361018159,0.6406657965354565,-2.388777980237288,-0.259922296863673,0.0351655240658387,0.37978258813585997,1.793695442806241
"value_norm__fft_coefficient__attr_""imag""__coeff_37",156.0,0.008976748637866162,0.6192706694812334,-2.3415141730166456,-0.251213414040609,0.037455332262805,0.3396506023373662,1.7253841157057912
"value_norm__fft_coefficient__attr_""imag""__coeff_38",156.0,0.008201357358185788,0.6002739666820051,-2.2824757480742783,-0.29535380827820895,0.030086110580273148,0.3509202967651912,1.7403254597676394
"value_norm__fft_coefficient__attr_""imag""__coeff_39",156.0,0.01013653579657388,0.5874428168347411,-2.1823293745813017,-0.22585491353055107,0.035669620198060956,0.36436519696234054,1.6878441849266426
"value_norm__fft_coefficient__attr_""imag""__coeff_40",156.0,0.00971719705110779,0.5714844085065243,-2.132239018615336,-0.2254900923271968,0.03011384796469565,0.3407663985370761,1.634869570577487
"value_norm__fft_coefficient__attr_""imag""__coeff_41",156.0,0.008153388086611767,0.5580130659868121,-2.078670227834982,-0.2288392442392396,0.03306899856348125,0.34264077987098884,1.5535010331724957
"value_norm__fft_coefficient__attr_""imag""__coeff_42",156.0,0.009534375867294945,0.5431410930096492,-2.05509521682866,-0.24371564258310283,0.02299325937098445,0.3381921277625181,1.519182714652041
"value_norm__fft_coefficient__attr_""imag""__coeff_43",156.0,0.009807318825541258,0.5286644344907128,-1.9868714880423572,-0.2170277714056001,0.0333055998861129,0.31389285702666275,1.47411188362948
"value_norm__fft_coefficient__attr_""imag""__coeff_44",156.0,0.00725559912853538,0.5168256160886768,-1.9092522146234447,-0.25797467598229684,0.03098007302489965,0.3046134158160307,1.497575446331315
"value_norm__fft_coefficient__attr_""imag""__coeff_45",156.0,0.006512723041660306,0.5053518180436412,-1.8937476553121289,-0.18627664270915723,0.02036919722711435,0.3013197823520495,1.450505699389304
"value_norm__fft_coefficient__attr_""imag""__coeff_46",156.0,0.004459945874209426,0.49167144199377183,-1.8420952055615316,-0.1869828235981471,0.02159878211566885,0.270336907968031,1.3966433188745166
"value_norm__fft_coefficient__attr_""imag""__coeff_47",156.0,0.003339370813822937,0.47852742466900194,-1.813395347035696,-0.21719552986986107,0.012950304622423,0.2543021167835101,1.382270259887282
"value_norm__fft_coefficient__attr_""imag""__coeff_48",156.0,0.007109350338904359,0.4692155717313574,-1.747935431840404,-0.19606670697667195,0.018908058507214102,0.2561103816423184,1.3400771326271224
"value_norm__fft_coefficient__attr_""imag""__coeff_49",156.0,0.004933514096472589,0.4621254377788054,-1.711603015898377,-0.2084162163789597,0.0255180589641427,0.2540447999113989,1.3257793574551933
"value_norm__fft_coefficient__attr_""imag""__coeff_50",156.0,0.006551076576905377,0.4519922970537452,-1.6909635392907008,-0.20350882335969084,0.027075587168635798,0.2507215777169712,1.3253325263640825
"value_norm__fft_coefficient__attr_""imag""__coeff_51",156.0,0.0065842730115520465,0.43985467115163857,-1.6558397827622384,-0.18191585004368727,0.0288142521229262,0.24317169780539366,1.2554744452885536
"value_norm__fft_coefficient__attr_""imag""__coeff_52",156.0,0.004526531242510397,0.433036664188414,-1.6684059595642555,-0.18301399321173673,0.0262116909981272,0.2464403854580575,1.2445340445117914
"value_norm__fft_coefficient__attr_""imag""__coeff_53",156.0,0.005495638587260769,0.4269529880050257,-1.6280591353574847,-0.1813660923679026,0.02316126335926765,0.25536827658159883,1.1668316758938988
"value_norm__fft_coefficient__attr_""imag""__coeff_54",156.0,0.008015122338000799,0.41606036718920164,-1.5581867507347762,-0.18339641945866153,0.028000371163784697,0.25833232391432953,1.172280282938524
"value_norm__fft_coefficient__attr_""imag""__coeff_55",156.0,0.00568790287925099,0.40402924591371,-1.5215548683512674,-0.1814731092564632,0.018445340566576603,0.2525836060729463,1.182159648189308
"value_norm__fft_coefficient__attr_""imag""__coeff_56",156.0,0.0023310033985478934,0.39701645844105676,-1.465118036584649,-0.17712773131513557,0.02651104224034235,0.24105350929751565,1.1294954578295762
"value_norm__fft_coefficient__attr_""imag""__coeff_57",156.0,0.004961298696903483,0.3922522893537137,-1.4722041391452554,-0.1544174190713177,0.013172440193608949,0.21987979458832285,1.0976128498457138
"value_norm__fft_coefficient__attr_""imag""__coeff_58",156.0,0.0017661539287921572,0.3843272455465539,-1.434243970831177,-0.1738815289480981,0.01580184071509315,0.21617176125309057,1.0591104064828052
"value_norm__fft_coefficient__attr_""imag""__coeff_59",156.0,0.0024781477079861905,0.3770768479748448,-1.4359889350343922,-0.14791958737766223,0.0077476006143136,0.2252486389129013,1.079430358250092
"value_norm__fft_coefficient__attr_""imag""__coeff_60",156.0,0.005709929220515221,0.36814071854164016,-1.3930244027048295,-0.18179789264306584,0.014469474141879348,0.22271204036222253,1.0729257369785046
"value_norm__fft_coefficient__attr_""imag""__coeff_61",156.0,0.004784839167044476,0.3651093030729013,-1.3555020845975498,-0.1742933271371963,0.01978144171087,0.20955276627382405,1.0454014545562795
"value_norm__fft_coefficient__attr_""imag""__coeff_62",156.0,0.005368493501632664,0.3579456343592214,-1.325492195467929,-0.15308908955215964,0.023577494638871002,0.1957109551758593,1.0197750682573177
"value_norm__fft_coefficient__attr_""imag""__coeff_63",156.0,0.002126711286117673,0.3488944672279045,-1.2774406579213573,-0.14391914701006875,0.023194104648788,0.19154451706597853,0.9961470385630424
"value_norm__fft_coefficient__attr_""imag""__coeff_64",156.0,0.0016382148616631996,0.3403741773924131,-1.2627793759876036,-0.14173824417620323,0.0215890094734498,0.19312539817979146,0.961545613817742
"value_norm__fft_coefficient__attr_""imag""__coeff_65",156.0,0.003574355898357855,0.33930060839737963,-1.279083906157835,-0.14788820897719646,0.021784411021151348,0.18294935970890946,0.9735480149733337
"value_norm__fft_coefficient__attr_""imag""__coeff_66",156.0,0.002807274739697249,0.3330085999678587,-1.2132576935012165,-0.14703543230329486,0.020991601168614198,0.19246373424878307,0.9457475550255482
"value_norm__fft_coefficient__attr_""imag""__coeff_67",156.0,0.0011410848433660251,0.32806411351163056,-1.2167936501365415,-0.17022773585743134,0.012926219229215701,0.17881279391107616,0.932346188918388
"value_norm__fft_coefficient__attr_""imag""__coeff_68",156.0,0.0018174192299109503,0.32038796770074224,-1.2085544925331144,-0.14866799759327926,0.01108364749695295,0.16962113075407137,0.9048896450237224
"value_norm__fft_coefficient__attr_""imag""__coeff_69",156.0,0.0038028259157873367,0.31589521052330855,-1.182300647701167,-0.1247349704155861,0.0160188420937876,0.17936968473818649,0.8819171603075944
"value_norm__fft_coefficient__attr_""imag""__coeff_70",156.0,0.002101770078572188,0.31335093061138214,-1.1505446144153488,-0.1619929762055321,0.015392069548558499,0.18286530224573166,0.904661684753554
"value_norm__fft_coefficient__attr_""imag""__coeff_71",156.0,0.0012915685650051823,0.3075345892110669,-1.1777951986204838,-0.14528648087680382,0.014942986084192998,0.1933741801488979,0.8891508657301406
"value_norm__fft_coefficient__attr_""imag""__coeff_72",156.0,0.0036157098954025836,0.3019729214510489,-1.1225014761110628,-0.1309880255748025,0.0106341533538031,0.18313774375068137,0.8525881708861507
"value_norm__fft_coefficient__attr_""imag""__coeff_73",156.0,0.0025087951138927987,0.2962486049441806,-1.0912346918237796,-0.14448965144786874,0.012543493221270751,0.1772243110027319,0.8205347072304192
"value_norm__fft_coefficient__attr_""imag""__coeff_74",156.0,0.0022680607842291275,0.2935330436799379,-1.106136174047692,-0.13352168200552955,0.0157848173034121,0.17881843501261296,0.818631157167217
"value_norm__fft_coefficient__attr_""imag""__coeff_75",156.0,0.0032109943169671587,0.2872212360071429,-1.064663090313125,-0.11424360171461875,0.01708141057816715,0.17187985915433895,0.8373326065030979
"value_norm__fft_coefficient__attr_""imag""__coeff_76",156.0,0.0008392152015782755,0.2835993769734044,-1.0769925608077169,-0.13848809229455333,0.0180664356660602,0.16468819489502737,0.8177240863766121
"value_norm__fft_coefficient__attr_""imag""__coeff_77",156.0,0.0022382912186770577,0.27868932533386576,-1.0391186097915883,-0.12486040824657504,0.02588828071242815,0.1536923519895535,0.8120681922473519
"value_norm__fft_coefficient__attr_""imag""__coeff_78",156.0,0.0015610640746569306,0.27572325750964877,-1.0304833343108362,-0.12965230174354875,0.00815100057109505,0.14884605890729963,0.7604307845801452
"value_norm__fft_coefficient__attr_""imag""__coeff_79",156.0,-6.720456737858514e-06,0.2692691962653485,-1.0241783321998374,-0.13637456759234196,0.01086674649279855,0.14531465822540074,0.754933828460093
"value_norm__fft_coefficient__attr_""imag""__coeff_80",156.0,0.001866278222161501,0.26567139180872684,-1.0115977973441388,-0.11580198482448165,0.013017774921569449,0.1476085104057746,0.783517318992475
"value_norm__fft_coefficient__attr_""imag""__coeff_81",156.0,0.0014309244182867684,0.26094576394924773,-0.9488831734468044,-0.11171017891429891,0.012526829037768451,0.1425340052084448,0.7542067949894142
"value_norm__fft_coefficient__attr_""imag""__coeff_82",156.0,0.0008427987017002148,0.26006450363478645,-0.9800286290484856,-0.12505714866557677,0.019639013053776348,0.1445296274469687,0.7488537438995926
"value_norm__fft_coefficient__attr_""imag""__coeff_83",156.0,0.002614575191872784,0.2558609731112202,-0.9686785717589306,-0.10627198053872808,0.01209835561228035,0.1379596039219082,0.7293804717904181
"value_norm__fft_coefficient__attr_""imag""__coeff_84",156.0,0.00152144409644579,0.25002134328618536,-0.9395150487096348,-0.1061812601847861,0.01543586548926895,0.13511561781312653,0.7078575330748261
"value_norm__fft_coefficient__attr_""imag""__coeff_85",156.0,-0.00040623600380156017,0.24703107360107496,-0.9054233156385338,-0.12124316972174418,0.0126928169915518,0.13902789288184136,0.7403405165473624
"value_norm__fft_coefficient__attr_""imag""__coeff_86",156.0,0.002027173640434067,0.24368984388434836,-0.910314906759602,-0.11115029078630077,0.008908064867849,0.1443630592147168,0.688567093486788
"value_norm__fft_coefficient__attr_""imag""__coeff_87",156.0,0.0012656073492817279,0.24352383825628554,-0.9157423393618122,-0.1063088860140787,0.0073252592824068,0.14227313933007255,0.6994841419623234
"value_norm__fft_coefficient__attr_""imag""__coeff_88",156.0,0.0008935539023953859,0.237691262645464,-0.8979692366302809,-0.10532468230440625,0.0120665438266352,0.13706050494407432,0.6589524579891993
"value_norm__fft_coefficient__attr_""imag""__coeff_89",156.0,0.001335391758905888,0.2348708579071588,-0.8927131825641701,-0.10384435730217614,0.01256924111883775,0.1310004176929791,0.6570018366225472
"value_norm__fft_coefficient__attr_""imag""__coeff_90",156.0,0.0024399545130065455,0.2306718127605637,-0.8418153640378363,-0.1085078067850343,0.0103366190828147,0.13411280080414173,0.6552698591711645
"value_norm__fft_coefficient__attr_""imag""__coeff_91",156.0,0.0030784320763663155,0.23009649217596245,-0.8534364441971071,-0.10030740631331486,0.01211983830452485,0.13388649583624218,0.6631940665945752
"value_norm__fft_coefficient__attr_""imag""__coeff_92",156.0,0.0004723628935675146,0.22289278014167815,-0.8368233403017102,-0.09599660230728667,0.00891139811818525,0.1324780809132731,0.651768980000954
"value_norm__fft_coefficient__attr_""imag""__coeff_93",156.0,0.0008358902343586752,0.21917269075166795,-0.8115213021788765,-0.09830894970953515,0.009499423169497399,0.1190906647959174,0.632349214603031
"value_norm__fft_coefficient__attr_""imag""__coeff_94",156.0,0.0010329378087001993,0.21889910269681062,-0.8008440075457152,-0.09406804836004133,0.0133810229341732,0.11450599182968348,0.6117558803090678
"value_norm__fft_coefficient__attr_""imag""__coeff_95",156.0,0.0017483527921648547,0.21602469136888822,-0.8082638978937997,-0.09362200702478894,0.01092955673700885,0.11690529279810707,0.6278840425822325
"value_norm__fft_coefficient__attr_""imag""__coeff_96",156.0,5.1701928270495686e-05,0.21261377571976298,-0.8104038216111744,-0.10169611946173157,0.01031097883140655,0.11929831701627171,0.6087756046597689
"value_norm__fft_coefficient__attr_""imag""__coeff_97",156.0,0.0009225925727640595,0.2084963196662305,-0.7763935042308487,-0.08879903708172807,0.008622742040525749,0.1173779123178389,0.620645113769759
"value_norm__fft_coefficient__attr_""imag""__coeff_98",156.0,0.0012838933736256282,0.2065107189491707,-0.7643935336104202,-0.09325686458907158,0.00614421498376315,0.11640963920045655,0.5917047781954904
"value_norm__fft_coefficient__attr_""imag""__coeff_99",156.0,0.00023065389130457874,0.20514250914210627,-0.7563862043899319,-0.09375590519874409,0.00945318657188945,0.10994626202984423,0.5813470699267826
"value_norm__fft_coefficient__attr_""abs""__coeff_0",156.0,7.637676104101988e-14,5.828965246052799e-14,1.1102230246251563e-16,3.3334446314370325e-14,6.23945339839338e-14,9.814371537686386e-14,3.1263880373444413e-13
"value_norm__fft_coefficient__attr_""abs""__coeff_1",156.0,327.31010367173775,13.96635970955873,252.8508973384648,320.46324814377044,329.26823602004276,336.8415085553739,349.8912371958207
"value_norm__fft_coefficient__attr_""abs""__coeff_2",156.0,115.96777233013151,33.71718796683037,25.727815421824925,93.08320738467316,116.19744688765572,138.56765214110732,212.57922998060985
"value_norm__fft_coefficient__attr_""abs""__coeff_3",156.0,32.33962997659581,15.512576589019108,2.4610942742097786,21.917808448879484,30.150126784626323,40.707661205430796,108.56621386301308
"value_norm__fft_coefficient__attr_""abs""__coeff_4",156.0,29.73603394467574,12.352135637762276,2.342008883211669,21.626464061697426,28.270385215470704,39.372800088304345,55.12240647686499
"value_norm__fft_coefficient__attr_""abs""__coeff_5",156.0,13.46500159441518,9.1215766274821,0.1920014889635692,6.358405477717353,11.776187596925421,18.651965757955566,49.9524959176284
"value_norm__fft_coefficient__attr_""abs""__coeff_6",156.0,8.552869052931193,7.156156890543176,0.721764199240789,3.578348165561281,6.849707908082993,11.679975887946728,58.278292918675774
"value_norm__fft_coefficient__attr_""abs""__coeff_7",156.0,5.488179352848232,3.8543655363670304,0.0751922551788186,2.5550623469349163,4.610053498854375,7.313928323204323,18.52756301791303
"value_norm__fft_coefficient__attr_""abs""__coeff_8",156.0,3.4717698253620473,2.850197027297506,0.0980873208338941,1.634601499410514,2.760745127085953,4.409669602088979,16.993806177412395
"value_norm__fft_coefficient__attr_""abs""__coeff_9",156.0,2.5716339326150877,2.1857486865907667,0.0496398015156697,1.0393826551367185,2.067070862607431,3.3633797589747276,10.779613969110118
"value_norm__fft_coefficient__attr_""abs""__coeff_10",156.0,2.019390077307032,1.8326637037581572,0.0263156894986925,0.7204619032332018,1.477588606239006,2.7486891155006266,8.840176676843548
"value_norm__fft_coefficient__attr_""abs""__coeff_11",156.0,1.696182091545581,1.522566873027096,0.0362381838969516,0.5613520202012074,1.3330360742047564,2.3208644171312223,7.749563924323041
"value_norm__fft_coefficient__attr_""abs""__coeff_12",156.0,1.5434786693731033,1.462935118496857,0.0471617899285671,0.47832980083127735,1.1597397301820151,2.135156169898584,7.40587962258224
"value_norm__fft_coefficient__attr_""abs""__coeff_13",156.0,1.3547014640121193,1.2638277346818858,0.013224261732844,0.4270889985040071,0.9909727747473799,1.9379086322667467,6.474959695603021
"value_norm__fft_coefficient__attr_""abs""__coeff_14",156.0,1.2114274621691452,1.157096969862241,0.0354226181682381,0.3845609201761614,0.8911557892000264,1.7051002250287195,6.481827791898602
"value_norm__fft_coefficient__attr_""abs""__coeff_15",156.0,1.1328214632655107,1.0959287413145957,0.0436264190931113,0.3154683951039504,0.7973338067845338,1.5854559931962982,5.785312944757498
"value_norm__fft_coefficient__attr_""abs""__coeff_16",156.0,1.0566313737576338,1.0441595800600827,0.0108546973451384,0.2953396869692372,0.7405977494712497,1.5173431669042188,5.54777666530806
"value_norm__fft_coefficient__attr_""abs""__coeff_17",156.0,0.9874579959950568,0.98051509097576,0.0121127989325327,0.24494294410583156,0.721217253021162,1.4054066555905267,5.253635717040175
"value_norm__fft_coefficient__attr_""abs""__coeff_18",156.0,0.9299003049642579,0.9227572102913268,0.0092961845034674,0.22781786130740722,0.6976046784171221,1.343939550899629,4.871463898680337
"value_norm__fft_coefficient__attr_""abs""__coeff_19",156.0,0.8789990817174117,0.873114254879874,0.0122822121740965,0.20604243275689502,0.6561423609037854,1.2836105059691374,4.643907134149224
"value_norm__fft_coefficient__attr_""abs""__coeff_20",156.0,0.841414242642484,0.8304221728678026,0.0114642548464518,0.23041356168653776,0.6318044952465383,1.212913827303201,4.420468821739072
"value_norm__fft_coefficient__attr_""abs""__coeff_21",156.0,0.7967429500205025,0.7873720145237104,0.0162147106334694,0.2042546812723348,0.6068862871513692,1.1343449246483022,4.167809367660872
"value_norm__fft_coefficient__attr_""abs""__coeff_22",156.0,0.7585323193045495,0.7528343975334478,0.0157927831841452,0.18417704516081176,0.5802542813461238,1.1059820005987009,4.029832262630049
"value_norm__fft_coefficient__attr_""abs""__coeff_23",156.0,0.7304455580011102,0.7232385438362725,0.0164218373438328,0.19804581391003762,0.5688480160870764,1.06194770586208,3.80950938884938
"value_norm__fft_coefficient__attr_""abs""__coeff_24",156.0,0.7028241969420009,0.6932005185465017,0.0050895340620411,0.18262506379776616,0.5313935266527046,1.0090300280304838,3.672894733239194
"value_norm__fft_coefficient__attr_""abs""__coeff_25",156.0,0.667268671131972,0.6578912359874117,0.0035527143967044,0.1659851169330839,0.5010605947387564,0.9806551888622518,3.4855144134747778
"value_norm__fft_coefficient__attr_""abs""__coeff_26",156.0,0.645714631777337,0.6334784984926297,0.0141574041504919,0.15117143125752952,0.48307028638419147,0.939611420920146,3.392299194914385
"value_norm__fft_coefficient__attr_""abs""__coeff_27",156.0,0.6231051605777334,0.6152188272265775,0.0200133579019108,0.1657953554438286,0.4695658700322612,0.875618892042241,3.272706185471864
"value_norm__fft_coefficient__attr_""abs""__coeff_28",156.0,0.5991287383154745,0.597513401459493,0.0132393278275591,0.15279565177462404,0.46506895552815597,0.8431922455452507,3.175259069382029
"value_norm__fft_coefficient__attr_""abs""__coeff_29",156.0,0.5747287349940376,0.5742741991243105,0.0044658188848301,0.12269084271891885,0.446580102338626,0.8274871152969354,3.0210600471414386
"value_norm__fft_coefficient__attr_""abs""__coeff_30",156.0,0.5557681990872145,0.550502756526005,0.0148216370835896,0.13194832664370584,0.4092300997915337,0.7941937962767814,2.941519965118227
"value_norm__fft_coefficient__attr_""abs""__coeff_31",156.0,0.5396444080051486,0.5355301853909017,0.0226931547614559,0.12851893987266622,0.41283496296816785,0.7718710378495325,2.8235409589048435
"value_norm__fft_coefficient__attr_""abs""__coeff_32",156.0,0.5242193823956147,0.522510613172028,0.0149273442064864,0.11919852259534662,0.38666065671775596,0.7549309322801795,2.7942661774625166
"value_norm__fft_coefficient__attr_""abs""__coeff_33",156.0,0.5018289468670077,0.5045361132752275,0.0057017321831896,0.1170905512736472,0.3948174554579556,0.7307894189347902,2.6814708356700434
"value_norm__fft_coefficient__attr_""abs""__coeff_34",156.0,0.48694091318623905,0.48693002771693583,0.005215511347316,0.12137645180657865,0.38297708417384213,0.7082120762892935,2.5854726833162074
"value_norm__fft_coefficient__attr_""abs""__coeff_35",156.0,0.47878702818744945,0.47441602895922436,0.0030771360513951,0.11654797275997393,0.3616336875722488,0.6866292541601873,2.492094682680472
"value_norm__fft_coefficient__attr_""abs""__coeff_36",156.0,0.4665187357829659,0.4656416122257216,0.0069658135561711,0.12715543447633423,0.3536008387882388,0.6745788510173834,2.448893042030748
"value_norm__fft_coefficient__attr_""abs""__coeff_37",156.0,0.453073662871127,0.44882443848723563,0.0029291438470359,0.12169929296120913,0.3350620245461027,0.6494908228110581,2.3990213506740097
"value_norm__fft_coefficient__attr_""abs""__coeff_38",156.0,0.44093196041847205,0.4360290392617107,0.0075895292680019,0.11002152139828765,0.33386783757517574,0.6263525577823731,2.3442009890202167
"value_norm__fft_coefficient__attr_""abs""__coeff_39",156.0,0.4330038858882869,0.4267905282489445,0.0078384726690109,0.10882897057748732,0.33999127495875503,0.6175891615311955,2.2480886002093694
"value_norm__fft_coefficient__attr_""abs""__coeff_40",156.0,0.4200917401323163,0.41776007046735003,0.008751536801386,0.1072299304883905,0.3193806331868935,0.6155682229573695,2.2011370242705834
"value_norm__fft_coefficient__attr_""abs""__coeff_41",156.0,0.41023038650771015,0.4081949133210263,0.0069402579314795,0.0963194369031392,0.3123982735643552,0.5842649949800709,2.1479096216442164
"value_norm__fft_coefficient__attr_""abs""__coeff_42",156.0,0.4000009444064377,0.39758810641244813,0.0066500899627356,0.09726501410624439,0.3045172510837967,0.5718836521080946,2.12629852645305
"value_norm__fft_coefficient__attr_""abs""__coeff_43",156.0,0.39114038505265264,0.38702053341358894,0.0021674448508685,0.10082811885502269,0.30746557877207725,0.5580337778335139,2.063560080546169
"value_norm__fft_coefficient__attr_""abs""__coeff_44",156.0,0.38203179422511324,0.3804430076079627,0.0095161274405221,0.09510852911550224,0.2936202362570096,0.5494960687824243,1.989670595126708
"value_norm__fft_coefficient__attr_""abs""__coeff_45",156.0,0.3734378724306352,0.37301351265083593,0.0076714700116356,0.09099956236248162,0.2900823172068434,0.5347673477542372,1.9730299165448484
"value_norm__fft_coefficient__attr_""abs""__coeff_46",156.0,0.3640580415918392,0.362710825764727,0.0038002152541543,0.08596996191923412,0.27567597132548866,0.5371711462615698,1.9217848889159013
"value_norm__fft_coefficient__attr_""abs""__coeff_47",156.0,0.3545211694410567,0.3557122567333603,0.0025419292657249,0.07853217442154126,0.2668516474112065,0.5152964394481644,1.9030615196843967
"value_norm__fft_coefficient__attr_""abs""__coeff_48",156.0,0.34919311310960516,0.3491086183410351,0.0064917384834241,0.08488137099850937,0.26477309650457725,0.49109436723124844,1.82964287592754
"value_norm__fft_coefficient__attr_""abs""__coeff_49",156.0,0.3445346506996971,0.34296350179952345,0.0052443315224541,0.07866144491410434,0.26428565988070474,0.4908896706774838,1.8025427605398916
"value_norm__fft_coefficient__attr_""abs""__coeff_50",156.0,0.3391354328117905,0.3336148479649058,0.0103654100034039,0.08286544974313337,0.25486378213341576,0.4887494351532814,1.7862967445518465
"value_norm__fft_coefficient__attr_""abs""__coeff_51",156.0,0.3308554015754501,0.3264672970933295,0.0027754306740833,0.08171385439338988,0.24901632497082682,0.4792163323310953,1.738749441981581
"value_norm__fft_coefficient__attr_""abs""__coeff_52",156.0,0.32633038188714103,0.32340223476100477,0.0088106954507159,0.08267658044547489,0.24698352436938953,0.4625508194889579,1.7543436251089306
"value_norm__fft_coefficient__attr_""abs""__coeff_53",156.0,0.32053516628088286,0.32051448806298755,0.0076310811705351,0.07562147355478732,0.2449595079557707,0.4552447028982326,1.7121164325475828
"value_norm__fft_coefficient__attr_""abs""__coeff_54",156.0,0.3136276064770425,0.31117638109160667,0.0084806301850529,0.07450863135871216,0.2524178915342934,0.44606356320330587,1.6497359701084535
