feature,total__count,total__mean,total__std,total__min,total__25%,total__50%,total__75%,total__max,control__count,control__mean,control__std,control__min,control__25%,control__50%,control__75%,control__max,epah__count,epah__mean,epah__std,epah__min,epah__25%,epah__50%,epah__75%,epah__max,pah__count,pah__mean,pah__std,pah__min,pah__25%,pah__50%,pah__75%,pah__max,anova_notes,f-oneway_stat,f-oneway_pvalue,tukey-HSD_control_epah_pvalue,tukey-HSD_control_pah_pvalue,tukey-HSD_epah_pah_pvalue,jarque-bera_stat,jarque-bera_pvalue,bartlett_stat,bartlett_pvalue
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",156.0,0.016012595626309228,0.0012380029314848957,0.0113772613443185,0.01539402147184605,0.01592361059472025,0.016745921636523074,0.0206425378182246,30.0,0.01627425720425554,0.0012484270633950393,0.0136126606074612,0.015691484671487874,0.016263586538465997,0.016736089740486224,0.01996292186063,65.0,0.01616062922938344,0.001016055244972045,0.0139629432173408,0.0154908108846972,0.0159832333913816,0.0168880812615552,0.0187262522429979,61.0,0.01572616887978116,0.001401237401494267,0.0113772613443185,0.014989307234687,0.0156688927467776,0.0164268761681135,0.0206425378182246,Non-normal residuals! Heteroscedastic samples! ,2.832830386158608,0.06193686044491232,0.9,0.1136,0.1178,37.8150678484066,6.145572554632781e-09,6.300635660042021,0.04283850933880196
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",156.0,0.00014506544432987643,6.325989529346744e-05,5.3488237374472495e-05,9.484015168715134e-05,0.00013165658352785,0.000180933653444125,0.000462703397016,30.0,0.0001806551876251533,4.136441057549172e-05,0.0001057306691133,0.00013505036220995,0.0001953824020714,0.000215833557810475,0.0002350156624566,65.0,0.00014640275120287265,7.378313191188638e-05,6.821555953162398e-05,9.502554144330484e-05,0.0001280285383348,0.000167243297632,0.000462703397016,61.0,0.00012613729276261291,5.2006259133780904e-05,5.3488237374472495e-05,8.131791886763824e-05,0.0001089511968402,0.0001595088984675,0.0002955613023402,Non-normal residuals! Heteroscedastic samples! ,8.187766386579323,0.00041861797601337335,0.0302,0.001,0.1485,205.46302237302592,2.422543444139002e-45,14.73224986216623,0.0006323136969149806
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6",156.0,1.792007100615862e-05,0.0004573590664619792,-0.0048302413383813,-0.00011919515920142499,5.47909931698209e-05,0.000238104677062675,0.0006097301764439,30.0,-2.3516032882702867e-05,0.00027172113131721117,-0.0005728141576715,-0.000204463180908425,3.285625527589074e-05,0.000167390209445675,0.000383236341402,65.0,1.312958333942588e-05,0.00022720399780205177,-0.0004218749756055,-0.0001443113608909,4.7013545000923706e-07,0.0001711295630064,0.0006097301764439,61.0,4.340310076031394e-05,0.0006693896027813977,-0.0048302413383813,-2.1126684198042397e-05,0.0001272342967052,0.00028264241645,0.0004764883991638,Non-normal residuals! Heteroscedastic samples! ,0.21914311921702667,0.8034584254763907,0.9,0.7712,0.9,44631.34411401228,0.0,74.84188055238404,5.601342519906912e-17
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",156.0,0.0007307092040816326,0.0003174405895341864,6.36006265933094e-05,0.00049280638270975,0.0006842974774497999,0.00092793222821435,0.0016173667549976,30.0,0.0008730917369044298,0.0002864980162456662,0.0003414202554451,0.00055493306870105,0.00093882704213835,0.001109572177787225,0.0012314375951783,65.0,0.0008093410766250555,0.00030851868863654896,0.0003747980072296,0.000603091519408,0.0007447422934123,0.0009137916450859,0.0016173667549976,61.0,0.0005768969467044788,0.00027969566751894436,6.36006265933094e-05,0.0004142921715529,0.0005145658947229,0.0007269535671497,0.0014790099739918,Non-normal residuals! ,14.254398811415436,2.104853854565807e-06,0.5816,0.001,0.001,16.853360064825132,0.0002189471826361533,0.6263355144651579,0.7311272503962467
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",156.0,0.024548736662093933,0.0058569485829848104,0.00720493428008,0.020609102259308475,0.024109645396304252,0.029098937320927575,0.0375315482786522,30.0,0.026536272249669795,0.0060683973583205665,0.0142435138548651,0.0207432792768074,0.02818058720998175,0.031832945522941254,0.0342095710415604,65.0,0.02649169880426549,0.004645862297322631,0.0175273126754289,0.0232603989163284,0.025475919568966,0.029189411194057,0.0375315482786522,61.0,0.021500890647857415,0.0056821916497676,0.00720493428008,0.0176045464037582,0.0210239695280593,0.025217065320402,0.0359064074368114,,16.22832961309686,4.0583396533461657e-07,0.9,0.001,0.001,0.8964754006870834,0.6387528342171229,3.7442230951177913,0.15379856572197892
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",156.0,9.419293969072178e-05,8.403270477321484e-05,1.1698139710254124e-05,4.2275877198863566e-05,6.223422607043951e-05,0.000130334112975075,0.0006600087722208,30.0,0.00013339198467856447,6.898875466521573e-05,4.319953518403892e-05,6.184396594066476e-05,0.0001342310450005,0.000194622516438325,0.0002423656177993,65.0,8.632999656650814e-05,9.672321922631037e-05,1.3546588778838264e-05,4.300732134825285e-05,5.349254098754181e-05,8.954733759409243e-05,0.0006600087722208,61.0,8.32932667962727e-05,7.075789646600722e-05,1.1698139710254124e-05,3.3806904194176293e-05,5.013639002671968e-05,0.0001229917853765,0.0002953703047573,Non-normal residuals! Heteroscedastic samples! ,4.230977715644771,0.0162750959927822,0.0283,0.0193,0.9,1762.8333734300554,0.0,7.744438888462751,0.02081212677299423
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6",156.0,7.969047961779184e-06,0.0002215365769139612,-0.0024715961280875,-5.7892142683283456e-05,2.9522978701527278e-05,0.00010688502691514999,0.0002069487777094,30.0,3.184604702563774e-05,0.00011523033669715852,-0.000181694281554,-5.9654444753603014e-05,5.8117516661358213e-05,0.000124254101748975,0.0002069487777094,65.0,1.4086348722396268e-05,8.573433100896723e-05,-0.0001422580261689,-5.423775480543756e-05,1.8524599628126267e-05,8.294521475072428e-05,0.0001845172249403,61.0,-1.029217369979239e-05,0.00033445966541164414,-0.0024715961280875,-4.597259352274429e-05,3.783831428419831e-05,0.0001203080237312,0.0001727939491441,Non-normal residuals! Heteroscedastic samples! ,0.40313422911505,0.6689300775710381,0.9,0.6587,0.7929,63300.86618949471,0.0,110.07312252012429,1.2529251929720864e-24
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6",156.0,0.00042292101106554885,0.00018338158803417863,3.71425019882169e-05,0.00028585436590515003,0.0004048438070893,0.0005276835556225249,0.0012049578882017,30.0,0.00050326913622504,0.00014230086720297207,0.000222009093934,0.00040220312176980004,0.0005394488427803001,0.00064283862216055,0.0006880605393088,65.0,0.0004680987310532554,0.00019101684625520642,0.000208142636178,0.0003441739415519,0.0004382178500158,0.0005227576109472,0.0012049578882017,61.0,0.0003352653462461118,0.00015784997172161913,3.71425019882169e-05,0.0002412509631487,0.0003094026672108,0.0004362094121921,0.0007782487843223,Non-normal residuals! ,13.768242856412147,3.174484108588743e-06,0.6083,0.001,0.001,50.89644339292188,8.8711054761886e-12,4.104841203207263,0.12842366451860182
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",156.0,0.016398849241610693,0.0037209228485459963,0.0050559820569524,0.013792948255829876,0.016451858558912402,0.018785389224005074,0.0270309732183684,30.0,0.017592200107945467,0.0030331584454504987,0.0114631716661244,0.0156722947107168,0.017929689240393898,0.020312973163660875,0.0224078172141717,65.0,0.017571728773418643,0.003374511496539785,0.0115626468778001,0.0149005624259075,0.01723207246089,0.01915006976649,0.0270309732183684,61.0,0.014562165707880197,0.0036799196767233985,0.0050559820569524,0.0125965249556124,0.0143208526894895,0.0171787411291513,0.0231438736703212,,14.297160281673861,2.030352481265878e-06,0.9,0.001,0.001,0.6929289454410162,0.7071839431625782,1.449190580638563,0.4845206194661227
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6",156.0,0.00014029106683735755,7.126728765002243e-05,1.1579935471815846e-05,9.072670239603412e-05,0.00012687873895315,0.0001862677367586,0.0004743046527791,30.0,0.000184904099370538,5.120613227380924e-05,9.06126980570645e-05,0.00012998230132140002,0.00020367269933925,0.00022826187188135,0.0002517597797901,65.0,0.00014812837650352275,7.562097311645288e-05,6.86214200578158e-05,9.208051594686688e-05,0.000129148079994,0.0001672726742015,0.0004743046527791,61.0,0.00010999899955381389,6.131159625257449e-05,1.1579935471815846e-05,6.827743488675486e-05,0.0001029370238458,0.0001295231685063,0.000312128566183,Non-normal residuals! Heteroscedastic samples! ,13.7142253650516,3.3232302023280587e-06,0.0337,0.001,0.0042,160.17714553574186,1.6518658825741883e-35,6.334124696661784,0.04212717126180861
"value_norm__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8",156.0,-1.269382617791955e-05,0.0001317006999746946,-0.0003885573981462,-8.294903987563698e-05,3.1830285643212594e-06,8.38759955988613e-05,0.000286260694192,30.0,-7.909619231600233e-05,0.00014451302164967452,-0.0003537300205872,-0.00018863038737915,-8.267157067745304e-05,4.726262532011521e-05,0.0001620892744946,65.0,-1.726211181714566e-05,0.00014449469736053477,-0.0003885573981462,-0.0001134169102877,-5.830570012523312e-06,8.953801815520024e-05,0.000286260694192,61.0,2.483092055473917e-05,9.372681790624259e-05,-0.0002151366291879,-3.069112966619437e-05,2.1367951332939445e-05,8.461781695643355e-05,0.0002135264872166,Heteroscedastic samples! ,6.8020561425328046,0.001478894235110924,0.0736,0.001,0.1544,4.4053465463252675,0.11050734682144088,12.395797027802537,0.0020336999409372356
"value_norm__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",156.0,0.00011868082432865996,0.00011148745544517026,4.112722220287138e-06,5.312223697182887e-05,8.407672159148075e-05,0.0001339259369858,0.000788299713353,30.0,0.00013609819339256677,0.0001047180623991558,2.4759020731467546e-05,4.7396671014981005e-05,0.00012292917565295,0.00017841957693175001,0.0004457738638571,65.0,0.00013111378756430325,0.00013629483241372968,1.702899454882987e-05,5.351111114418931e-05,8.5603048362521e-05,0.0001460844777137,0.000788299713353,61.0,9.686666560351185e-05,7.868682675064715e-05,4.112722220287138e-06,5.4498828408821886e-05,7.239432822514636e-05,0.0001108990855018,0.0003505235792936,Non-normal residuals! Heteroscedastic samples! ,1.962028397577205,0.1440939160869645,0.9,0.2543,0.1961,801.5628838287896,8.766602749550047e-175,17.66435204200643,0.00014596028103060533
"value_norm__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",156.0,0.008318438156045443,0.0036422118853531964,0.0015716888797203,0.00595059531054805,0.007546415314116249,0.009780926217619675,0.0230461186621996,30.0,0.00869074740122448,0.003914776748301174,0.0035827913734013,0.0050146241771449745,0.0085267448329213,0.010617939111716174,0.0178076473146028,65.0,0.0087365085587556,0.0039464704390148615,0.0034303064155942,0.006130601205081,0.0077931465912594,0.0101933135905412,0.0230461186621996,61.0,0.007689850393233467,0.0030966319808170962,0.0015716888797203,0.0059366801773033,0.0071881037985179,0.0088787569359341,0.01585758692636,Non-normal residuals! ,1.5030857037340977,0.2257087401022286,0.9,0.4355,0.2417,58.512021543101135,1.9691371214352654e-13,3.987921303350662,0.1361550932199286
"value_norm__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",156.0,3.6321135162149295e-05,3.3713273621650146e-05,1.6425223053157576e-06,1.703186966198229e-05,2.478773204665022e-05,4.4800529092385076e-05,0.000257290432945,30.0,4.578091933191232e-05,2.9857485738638994e-05,5.166811401459341e-06,2.0893414522519853e-05,4.277931656083597e-05,6.301924565482602e-05,0.0001286790309841,65.0,3.9473042003906964e-05,4.117784954698644e-05,5.266149383426212e-06,1.6247395586187714e-05,2.544660978655793e-05,4.476095949611577e-05,0.000257290432945,61.0,2.831019303416342e-05,2.3997776971196404e-05,1.6425223053157576e-06,1.6031400457056123e-05,2.082274087299479e-05,3.196204184536163e-05,0.0001038428665652,Non-normal residuals! Heteroscedastic samples! ,3.281011323710331,0.0402517893270367,0.6527,0.0511,0.1467,1148.644495949149,3.758520041508801e-250,17.61991100991547,0.00014923989622653663
"value_norm__fft_coefficient__attr_""real""__coeff_0",156.0,-6.5060136765173246e-15,9.605272933496434e-14,-2.8860247525130944e-13,-7.424616477180736e-14,-1.2045919817182948e-14,5.745404152435185e-14,3.1263880373444413e-13,30.0,-3.5194069880617497e-15,9.922126739046218e-14,-2.715605518233133e-13,-7.721601136267965e-14,1.1268763699945339e-14,5.828670879282072e-14,2.0206059048177852e-13,65.0,-4.2670994942612266e-15,8.884991179692173e-14,-1.6409096303959816e-13,-7.238654120556022e-14,-1.2101430968414206e-14,6.894484982922222e-14,1.849631559025511e-13,61.0,-1.0360564865047055e-14,1.0310297021103074e-13,-2.8860247525130944e-13,-5.950795411990839e-14,-1.6986412276764895e-14,4.6518344731794065e-14,3.1263880373444413e-13,Not enough variation! ,,,,,,,,,
"value_norm__fft_coefficient__attr_""real""__coeff_1",156.0,-306.65681205496634,28.346595052916662,-343.4972891925683,-327.26126758104675,-312.91328269371184,-296.17232029679974,-194.76232859948223,30.0,-309.1283141927935,15.131455704571847,-331.6381425920799,-317.79846822046096,-310.07525318228966,-302.8815638731404,-264.79488380093073,65.0,-306.79636484891984,29.598561937212338,-343.4972891925683,-327.44243676348003,-312.5306546254893,-296.3065606331159,-197.6902372437752,61.0,-305.2926154034615,32.026126620297234,-341.38398786648446,-330.4442215633894,-317.5837821256215,-291.0567907535278,-194.76232859948223,Non-normal residuals! Heteroscedastic samples! ,0.1835020286236622,0.832533102622411,0.9,0.7994,0.9,121.34360359731234,4.4727154713766624e-27,17.67401556782638,0.00014525673660705892
"value_norm__fft_coefficient__attr_""real""__coeff_2",156.0,96.43433622371377,34.67095841920475,-25.228039310648555,75.82449641574048,96.8804399169669,120.14101422180194,168.8119470696431,30.0,104.51013574796691,46.89752688534823,-25.228039310648555,74.83385565338142,106.41963019917878,140.17602082720833,168.8119470696431,65.0,103.00327081986016,30.536295112519554,-11.903994506338382,82.87826251228294,104.71777443743132,122.49900546431572,150.0164463658743,61.0,85.46294713392508,29.085482736719573,15.28912912931533,63.25562325540616,89.0243245821128,105.56352470146564,167.80533737806638,Non-normal residuals! Heteroscedastic samples! ,5.31494587282816,0.00586681323423723,0.9,0.033,0.0113,21.055443527780636,2.678357413154215e-05,11.409824203953075,0.0033295700348947603
"value_norm__fft_coefficient__attr_""real""__coeff_3",156.0,-0.9651858275851791,20.613362700778527,-48.25787107752763,-15.815594154674418,-1.42402571499701,9.95475456470205,61.843243719569216,30.0,-2.0499072611849125,19.71184972960188,-44.61810556799996,-13.914113776167111,-1.988778943560734,5.222790878204187,53.09727908161437,65.0,0.3154922201095169,19.774089508189533,-38.83991816783673,-15.754767420063072,2.922385739871633,11.780490566329128,61.843243719569216,61.0,-1.7963732061452307,22.12992777527046,-48.25787107752763,-16.284707572933605,-6.452206088029284,11.177935590258516,57.64835078054419,Non-normal residuals! ,0.2143802899395019,0.8072834244057367,0.8487,0.9,0.8175,9.465605232782874,0.008801768459409687,0.944753306897137,0.6235186182457759
"value_norm__fft_coefficient__attr_""real""__coeff_4",156.0,-2.2008000891181485,20.609643165849253,-49.45998590226701,-16.60527106086785,-3.9575583807449037,9.53970624136673,51.10665019206574,30.0,-0.15224789375625475,31.004920291303097,-49.45998590226701,-25.744302446100097,-16.69625883149012,25.95501687031566,51.10665019206574,65.0,-4.731287807466371,16.557167183017757,-40.69354610424708,-13.723632068653398,-2.5644016944005794,2.6686563635286618,41.54418427709077,61.0,-0.5118634361381862,18.119272980134518,-26.688365274971456,-14.388754262590403,-6.1246757629779,14.601235387561664,46.5094050294169,Heteroscedastic samples! ,0.8412471882625754,0.4331568607985353,0.5696,0.9,0.4881,3.9307758698732496,0.1401015257957359,19.905715563602158,4.7591433481414926e-05
"value_norm__fft_coefficient__attr_""real""__coeff_5",156.0,-1.574317624183297,10.912615413408847,-33.40084251102685,-7.701125434535549,-1.2431059257855523,3.797313459338197,31.977961571197696,30.0,-0.154961395922183,14.126523058526836,-21.716312937132827,-12.942277195376466,2.3312325510114,10.221735327410109,28.066595517636856,65.0,-0.520594613236079,10.88010348839027,-30.84135566189244,-3.215047140981987,0.5108628589237959,3.792241360762004,31.977961571197696,61.0,-3.395181272698095,8.906962168419794,-33.40084251102685,-8.09766018493872,-3.869412051911897,2.5938769125497165,19.05972382194129,Heteroscedastic samples! ,1.413456377091118,0.24645961748528974,0.9,0.3793,0.3031,2.5464986375388867,0.2799205912345652,8.877264820586209,0.01181208155986607
"value_norm__fft_coefficient__attr_""real""__coeff_6",156.0,-0.089061036260123,5.376180352248964,-12.113322636456282,-2.806205321914333,-0.9861326369229173,2.6626021520267336,18.541477288815354,30.0,-0.37599870526383333,6.377146078383337,-11.208685658377965,-5.795373201753722,-0.8238546091561609,3.5697097549786196,18.541477288815354,65.0,0.7921504203233687,4.891844169900101,-11.751019018573052,-1.9706347303419864,-0.4593063425846415,2.239108497909694,14.519478185353236,61.0,-0.8869399642571016,5.2873043237868735,-12.113322636456282,-3.4473792607982743,-1.5951866965621475,1.735515547661596,14.66400310383101,Non-normal residuals! ,1.599962398861135,0.20526348259149702,0.5795,0.8998,0.1872,16.976550568441503,0.00020586801791836075,2.9718942024989845,0.2262879215809257
